hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
wikipx01,10.11.137.220,connected,754,2025-09-10 17:38:39,Conectividade OK via bastion,,
algarbff-hom-app01,10.51.104.178,connected,377,2025-09-10 17:38:39,Conectividade OK via bastion,,
backend-sinfr-prd01,10.51.12.195,connected,394,2025-09-10 17:38:39,Conectividade OK via bastion,,
capacidade-prd01,10.11.0.101,connected,819,2025-09-10 17:38:39,Conectividade OK via bastion,,
mailing-hom-app01.tenant0008,10.51.124.135,connected,267,2025-09-10 17:38:39,Conectividade OK via bastion,,
ctbcapp02,10.51.11.21,connected,406,2025-09-10 17:38:39,Conectividade OK via bastion,,
mailing-prd-app01.tenant0008,10.51.124.136,connected,268,2025-09-10 17:38:39,Conectividade OK via bastion,,
memcached-prd01.tenant0008,10.51.124.138,connected,262,2025-09-10 17:38:39,Conectividade OK via bastion,,
frontend-sinfra-prd02,10.51.12.194,connected,419,2025-09-10 17:38:39,Conectividade OK via bastion,,
algar-contact-hom01.tenant0008,10.51.124.130,connected,379,2025-09-10 17:38:39,Conectividade OK via bastion,,
memcached-hom01.tenant0008,10.51.124.137,connected,308,2025-09-10 17:38:39,Conectividade OK via bastion,,
tic-adm-bb-prd01,10.51.126.133,connected,300,2025-09-10 17:38:39,Conectividade OK via bastion,,
tic-adm-bb-hom01,10.51.126.132,connected,309,2025-09-10 17:38:39,Conectividade OK via bastion,,
tic-building-blocks-prd01,10.51.126.136,connected,232,2025-09-10 17:38:39,Conectividade OK via bastion,,
tic-building-blocks-hom02,10.51.126.135,connected,269,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-adapter-prd01,10.51.127.130,connected,208,2025-09-10 17:38:39,Conectividade OK via bastion,,
elk-qualidade-prd01,10.51.126.3,connected,223,2025-09-10 17:38:39,Conectividade OK via bastion,,
tic-building-blocks-prd02,10.51.126.137,connected,260,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-adm-console-prd01,10.51.127.131,connected,210,2025-09-10 17:38:39,Conectividade OK via bastion,,
algar-contact-prd02.tenant0008,10.51.124.133,connected,409,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-elastic-prd01,10.51.127.133,connected,201,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-core-prd01,10.51.127.134,connected,208,2025-09-10 17:38:39,Conectividade OK via bastion,,
algar-contact-prd01.tenant0008,10.51.124.132,connected,438,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-api-prd01,10.51.127.132,connected,252,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-job-prd01,10.51.127.135,connected,213,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-sql-prd01,10.51.127.139,connected,220,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-activemq-prd01,10.51.127.137,connected,246,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-workspace-prd01,10.51.127.138,connected,245,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-resetpwd-prd01,10.51.127.155,connected,189,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-adapter-prd02,10.51.127.151,connected,219,2025-09-10 17:38:39,Conectividade OK via bastion,,
reposit-front-lgpd-hml01,10.51.127.61,connected,224,2025-09-10 17:38:39,Conectividade OK via bastion,,
som-wf-prd01,10.51.128.195,connected,197,2025-09-10 17:38:39,Conectividade OK via bastion,,
portal-titular-lgpd-hml01,10.51.127.60,connected,258,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-resetpwd-prd02,10.51.127.156,connected,293,2025-09-10 17:38:39,Conectividade OK via bastion,,
elk-qualidade-prd02,10.51.126.4,connected,490,2025-09-10 17:38:39,Conectividade OK via bastion,,
som-wf-prd03,10.51.128.197,connected,187,2025-09-10 17:38:39,Conectividade OK via bastion,,
som-wf-prd02,10.51.128.196,connected,218,2025-09-10 17:38:39,Conectividade OK via bastion,,
VM_som-wf-hom01,10.51.128.227,connected,195,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-workspace-prd02,10.51.127.142,connected,395,2025-09-10 17:38:39,Conectividade OK via bastion,,
iss-lgpd-hml01,10.51.127.58,connected,318,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-core-prd02,10.51.127.144,connected,393,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-adm-console-prd02,10.51.127.143,connected,423,2025-09-10 17:38:39,Conectividade OK via bastion,,
som-wf-hml02,10.51.128.228,connected,223,2025-09-10 17:38:39,Conectividade OK via bastion,,
cadastro-cloud-apps-prd01,10.51.128.99,connected,200,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-api-prd02,10.51.127.146,connected,405,2025-09-10 17:38:39,Conectividade OK via bastion,,
cadastro-app-prd01,10.51.128.98,connected,226,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-sql-prd02,10.51.127.150,connected,413,2025-09-10 17:38:39,Conectividade OK via bastion,,
cadastro-posi-hml01,10.51.129.226,connected,250,2025-09-10 17:38:39,Conectividade OK via bastion,,
wlsapp01,10.51.13.10,connected,162,2025-09-10 17:38:39,Conectividade OK via bastion,,
wlsapp02,10.51.13.11,connected,164,2025-09-10 17:38:39,Conectividade OK via bastion,,
wlsservice02,10.51.13.13,connected,146,2025-09-10 17:38:39,Conectividade OK via bastion,,
wlsservice01,10.51.13.12,connected,169,2025-09-10 17:38:39,Conectividade OK via bastion,,
wlsservice03,10.51.13.25,connected,170,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-core-hml01,10.51.129.83,connected,232,2025-09-10 17:38:39,Conectividade OK via bastion,,
wlsservice04,10.51.13.27,connected,170,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-work-hml01,10.51.129.82,connected,334,2025-09-10 17:38:39,Conectividade OK via bastion,,
reposit-quality-lgpd-hml01,10.51.127.62,connected,467,2025-09-10 17:38:39,Conectividade OK via bastion,,
sps3-app-dev02-iot,10.51.130.163,connected,173,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-elastic-hml01,10.51.129.84,connected,257,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-res-hml01,10.51.129.87,connected,254,2025-09-10 17:38:39,Conectividade OK via bastion,,
sps3-app-hml01-iot,10.51.130.130,connected,183,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-sql-hml01,10.51.129.88,connected,281,2025-09-10 17:38:39,Conectividade OK via bastion,,
moni-odin-hml02,10.51.130.179,connected,231,2025-09-10 17:38:39,Conectividade OK via bastion,,
blazon-acess-hml01,10.51.129.86,connected,350,2025-09-10 17:38:39,Conectividade OK via bastion,,
portal-odin-hml01,10.51.130.178,connected,267,2025-09-10 17:38:39,Conectividade OK via bastion,,
pix-app-prd03,10.51.17.22,connected,151,2025-09-10 17:38:39,Conectividade OK via bastion,,
pix-app-prd02,10.51.17.21,connected,179,2025-09-10 17:38:39,Conectividade OK via bastion,,
pix-app-prd01,10.51.17.20,connected,214,2025-09-10 17:38:39,Conectividade OK via bastion,,
pvweb01,10.51.14.10,connected,238,2025-09-10 17:38:39,Conectividade OK via bastion,,
nschprd-bin01,10.51.2.13,connected,221,2025-09-10 17:38:39,Conectividade OK via bastion,,
nschprd02,10.51.2.10,connected,293,2025-09-10 17:38:40,Conectividade OK via bastion,,
cloud-receita,10.51.2.15,connected,280,2025-09-10 17:38:40,Conectividade OK via bastion,,
bdahomapp02,10.51.21.143,connected,211,2025-09-10 17:38:40,Conectividade OK via bastion,,
cloud-crm,10.51.2.14,connected,388,2025-09-10 17:38:40,Conectividade OK via bastion,,
porgwpx02,10.51.21.12,connected,309,2025-09-10 17:38:40,Conectividade OK via bastion,,
bkprd02-ptguru2px01,10.51.10.52,connected,1587,2025-09-10 17:38:40,Conectividade OK via bastion,,
portepx01,10.51.21.13,connected,341,2025-09-10 17:38:40,Conectividade OK via bastion,,
portepx02,10.51.21.14,connected,312,2025-09-10 17:38:40,Conectividade OK via bastion,,
algschx01,10.51.2.9,connected,444,2025-09-10 17:38:40,Conectividade OK via bastion,,
portepx03,10.51.21.15,connected,310,2025-09-10 17:38:40,Conectividade OK via bastion,,
nodepx02,10.51.131.183,connected,557,2025-09-10 17:38:40,Conectividade OK via bastion,,
portmpx01,10.51.21.16,connected,330,2025-09-10 17:38:40,Conectividade OK via bastion,,
nodepx01,10.51.131.182,connected,582,2025-09-10 17:38:40,Conectividade OK via bastion,,
masterhx01,10.51.131.165,connected,643,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-cache01New,10.51.23.139,connected,191,2025-09-10 17:38:40,Conectividade OK via bastion,,
portmpx02,10.51.21.17,connected,384,2025-09-10 17:38:40,Conectividade OK via bastion,,
portmpx04,10.51.21.19,connected,313,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-app01,10.51.23.141,connected,188,2025-09-10 17:38:40,Conectividade OK via bastion,,
masterpx01,10.51.131.181,connected,716,2025-09-10 17:38:40,Conectividade OK via bastion,,
VM_crm-prd-app02,10.51.23.142,connected,173,2025-09-10 17:38:40,Conectividade OK via bastion,,
sgprec01_NEW,10.51.21.37,connected,319,2025-09-10 17:38:40,Conectividade OK via bastion,,
sgp01hom,10.51.21.40,connected,305,2025-09-10 17:38:40,Conectividade OK via bastion,,
portmpx03,10.51.21.18,connected,418,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-cache02New,10.51.23.140,connected,282,2025-09-10 17:38:40,Conectividade OK via bastion,,
med-ime-hml01,10.51.128.115,connected,1200,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-solar02,10.51.23.146,connected,193,2025-09-10 17:38:40,Conectividade OK via bastion,,
com-prd-app02,10.51.23.150,connected,175,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-adm01,10.51.23.143,connected,258,2025-09-10 17:38:40,Conectividade OK via bastion,,
sgp02hom,10.51.21.39,connected,382,2025-09-10 17:38:40,Conectividade OK via bastion,,
elk-lgpd-hml01,10.51.127.59,connected,1318,2025-09-10 17:38:40,Conectividade OK via bastion,,
com-prd-srv01,10.51.23.153,connected,204,2025-09-10 17:38:40,Conectividade OK via bastion,,
com-prd-app01,10.51.23.149,connected,264,2025-09-10 17:38:40,Conectividade OK via bastion,,
com-prd-srv02,10.51.23.154,connected,226,2025-09-10 17:38:40,Conectividade OK via bastion,,
com-prd-cache02,10.51.23.156,connected,192,2025-09-10 17:38:40,Conectividade OK via bastion,,
cont-prd-app01,10.51.23.158,connected,211,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-app03,10.51.23.162,connected,186,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prd-app01,10.51.23.167,connected,163,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prd-app02,10.51.23.168,connected,172,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-prd-maestro01,10.51.23.164,connected,197,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-prd-maestro02,10.51.23.165,connected,191,2025-09-10 17:38:40,Conectividade OK via bastion,,
com-prd-cache01,10.51.23.155,connected,302,2025-09-10 17:38:40,Conectividade OK via bastion,,
cont-prd-app02,10.51.23.159,connected,244,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prd-wf02,10.51.23.170,connected,163,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-rules02,10.51.23.161,connected,234,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prd-wf01,10.51.23.169,connected,183,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-dashboard01,10.51.23.151,connected,392,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-prd-maestro03,10.51.23.166,connected,260,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-app04,10.51.23.177,connected,191,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-rules03,10.51.23.180,connected,200,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-ws02,10.51.23.184,connected,184,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-ws04,10.51.23.186,connected,165,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-job03,10.51.23.190,connected,171,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-rules04,10.51.23.187,connected,194,2025-09-10 17:38:40,Conectividade OK via bastion,,
VM_monitoramento-algarcrm-prd01,10.51.23.182,connected,256,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-rules05,10.51.23.191,connected,189,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-prd-maestro04,10.51.23.198,connected,174,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-rules06,10.51.23.192,connected,212,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-prd-maestro06,10.51.23.200,connected,179,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-prd-maestro05,10.51.23.199,connected,211,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-jms01,10.51.23.195,connected,248,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prdv2-cache01,10.51.23.202,connected,214,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prdv2-cache02,10.51.23.203,connected,230,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-indexer02,10.51.23.172,connected,426,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prdv2-service01,10.51.23.204,connected,225,2025-09-10 17:38:40,Conectividade OK via bastion,,
b2c-indexer01,10.51.23.171,connected,470,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prdv2-service02,10.51.23.205,connected,226,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prdv2-service03,10.51.23.206,connected,215,2025-09-10 17:38:40,Conectividade OK via bastion,,
crm-prd-jms02,10.51.23.196,connected,356,2025-09-10 17:38:40,Conectividade OK via bastion,,
som-prdv2-view01,10.51.23.207,connected,230,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-prdv2-view02,10.51.23.208,connected,225,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-cache01,10.51.24.11,connected,172,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-app01,10.51.24.10,connected,229,2025-09-10 17:38:41,Conectividade OK via bastion,,
com-hom-srv01,10.51.24.18,connected,181,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-adm01,10.51.24.14,connected,200,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-PLSAML01,10.51.23.210,connected,327,2025-09-10 17:38:41,Conectividade OK via bastion,,
cloud-mediacao,10.51.123.200,connected,2367,2025-09-10 17:38:41,Conectividade OK via bastion,,
com-hom-cache01,10.51.24.19,connected,192,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-solar01,10.51.24.26,connected,185,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-PLXACML01,10.51.23.212,connected,363,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-PLMTG01,10.51.23.214,connected,345,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-solar02,10.51.24.27,connected,186,2025-09-10 17:38:41,Conectividade OK via bastion,,
cont-hom-app01,10.51.24.29,connected,189,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-prdv2-view03,10.51.23.209,connected,418,2025-09-10 17:38:41,Conectividade OK via bastion,,
cont-hom-app02,10.51.24.30,connected,192,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-PLSAML02,10.51.23.211,connected,475,2025-09-10 17:38:41,Conectividade OK via bastion,,
com-hom-cache02,10.51.24.23,connected,311,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-hom-maestro01,10.51.24.33,connected,177,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-hom-maestro02,10.51.24.34,connected,181,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-PLXACML02,10.51.23.213,connected,487,2025-09-10 17:38:41,Conectividade OK via bastion,,
com-hom-app01,10.51.24.16,connected,391,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-rules02,10.51.24.32,connected,243,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-hom-app02,10.51.24.36,connected,197,2025-09-10 17:38:41,Conectividade OK via bastion,,
com-hom-srv02,10.51.24.22,connected,381,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-visao01,10.51.24.44,connected,246,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-jms01,10.51.24.50,connected,207,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-hom-indexer01,10.51.24.48,connected,236,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-jms02,10.51.24.51,connected,230,2025-09-10 17:38:41,Conectividade OK via bastion,,
VM_jenkings-devops,10.51.24.52,connected,209,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-tit-solar01,10.51.25.137,connected,175,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-hom-indexer02,10.51.24.49,connected,327,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-app03,10.51.24.47,connected,339,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-tst-solar01,10.51.25.140,connected,169,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-hmlv2-cache02,10.51.24.61,connected,205,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-hmlv2-service01,10.51.24.62,connected,225,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-hmlv2-service02,10.51.24.63,connected,235,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-jenkins,10.51.25.152,connected,188,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-hom-wf01,10.51.24.37,connected,469,2025-09-10 17:38:41,Conectividade OK via bastion,,
cont-tst-app01,10.51.25.159,connected,208,2025-09-10 17:38:41,Conectividade OK via bastion,,
crm-hom-visao02,10.51.24.46,connected,461,2025-09-10 17:38:41,Conectividade OK via bastion,,
cont-tit-app01,10.51.25.160,connected,193,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-tst-maestro01,10.51.25.172,connected,170,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-HLSAM02,10.51.24.54,connected,406,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-HLXACML02,10.51.24.56,connected,416,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-HLSAM01,10.51.24.53,connected,465,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-tit-maestro01,10.51.25.171,connected,271,2025-09-10 17:38:41,Conectividade OK via bastion,,
b2c-jenkins02_NEW,10.51.25.165,connected,325,2025-09-10 17:38:41,Conectividade OK via bastion,,
ELKHL01,10.51.26.30,connected,200,2025-09-10 17:38:41,Conectividade OK via bastion,,
bdaprdapp01,10.51.26.140,connected,307,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-TIT-PLAPP01,10.51.25.146,connected,470,2025-09-10 17:38:41,Conectividade OK via bastion,,
bdaprdapp02,10.51.26.141,connected,326,2025-09-10 17:38:41,Conectividade OK via bastion,,
soawsohom01,10.51.26.11,connected,391,2025-09-10 17:38:41,Conectividade OK via bastion,,
som-tit-app01,10.51.25.174,connected,439,2025-09-10 17:38:41,Conectividade OK via bastion,,
IDP-HLXACML01,10.51.24.55,connected,675,2025-09-10 17:38:41,Conectividade OK via bastion,,
wsomysqlhom01,10.51.26.19,connected,354,2025-09-10 17:38:42,Conectividade OK via bastion,,
soawsoprd01,10.51.28.11,connected,256,2025-09-10 17:38:42,Conectividade OK via bastion,,
ELKPL02,10.51.26.33,connected,326,2025-09-10 17:38:42,Conectividade OK via bastion,,
ELKPL01,10.51.26.32,connected,355,2025-09-10 17:38:42,Conectividade OK via bastion,,
crm-hom-cache02,10.51.24.13,connected,1189,2025-09-10 17:38:42,Conectividade OK via bastion,,
soawsoprd04,10.51.28.14,connected,307,2025-09-10 17:38:42,Conectividade OK via bastion,,
Cmdb-db-prd01,10.51.29.122,connected,203,2025-09-10 17:38:42,Conectividade OK via bastion,,
cacheapp01,10.51.29.176,connected,199,2025-09-10 17:38:42,Conectividade OK via bastion,,
wsomsgprd02,10.51.28.18,connected,361,2025-09-10 17:38:42,Conectividade OK via bastion,,
wsomysqlprd01,10.51.28.20,connected,358,2025-09-10 17:38:42,Conectividade OK via bastion,,
ocsinventory-prd-292,10.51.29.103,connected,332,2025-09-10 17:38:42,Conectividade OK via bastion,,
algarcsmtit,10.51.31.204,connected,181,2025-09-10 17:38:42,Conectividade OK via bastion,,
wsodssprd02,10.51.28.16,connected,468,2025-09-10 17:38:42,Conectividade OK via bastion,,
appmobileprd01_NEW,10.51.29.171,connected,305,2025-09-10 17:38:42,Conectividade OK via bastion,,
appmobileprd02_NEW,10.51.29.172,connected,303,2025-09-10 17:38:42,Conectividade OK via bastion,,
ocsinventory-hom,10.51.29.100,connected,412,2025-09-10 17:38:42,Conectividade OK via bastion,,
algarcsmhmg-parc02,10.51.31.206,connected,194,2025-09-10 17:38:42,Conectividade OK via bastion,,
ELKHL02,10.51.26.31,connected,747,2025-09-10 17:38:42,Conectividade OK via bastion,,
soawsohom02,10.51.26.12,connected,910,2025-09-10 17:38:42,Conectividade OK via bastion,,
algarcsmhmg-portal01,10.51.31.207,connected,203,2025-09-10 17:38:42,Conectividade OK via bastion,,
tokenprd01,10.51.31.77,connected,165,2025-09-10 17:38:42,Conectividade OK via bastion,,
tokenhom02New,10.51.31.45,connected,179,2025-09-10 17:38:42,Conectividade OK via bastion,,
tokenhom01NEW,10.51.31.44,connected,192,2025-09-10 17:38:42,Conectividade OK via bastion,,
tomcatas01hom_NEW,10.51.31.41,connected,237,2025-09-10 17:38:42,Conectividade OK via bastion,,
gaiohx01,10.51.130.235,failed,0,2025-09-10 17:38:42,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
gaio-app-prd01,10.51.130.226,failed,0,2025-09-10 17:38:42,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
algardeploy-prd01,10.51.31.46,connected,231,2025-09-10 17:38:42,Conectividade OK via bastion,,
gaioapppx01,10.51.130.236,failed,0,2025-09-10 17:38:42,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
tomcatasprd02_NEW,10.51.31.79,connected,198,2025-09-10 17:38:42,Conectividade OK via bastion,,
wsomsgprd01,10.51.28.17,connected,685,2025-09-10 17:38:42,Conectividade OK via bastion,,
ntf-hom-sps01,10.51.34.11,connected,192,2025-09-10 17:38:42,Conectividade OK via bastion,,
gaiodbpx01,10.51.130.237,failed,0,2025-09-10 17:38:42,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
gaiodbpx02,10.51.130.238,failed,0,2025-09-10 17:38:42,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
corp-prd-app01,10.51.31.81,connected,248,2025-09-10 17:38:42,Conectividade OK via bastion,,
ntf-hom-sps02,10.51.34.12,connected,225,2025-09-10 17:38:42,Conectividade OK via bastion,,
sps-prd-ws01-NEW,10.51.34.44,connected,168,2025-09-10 17:38:42,Conectividade OK via bastion,,
ntf-prd-sps02,10.51.34.43,connected,175,2025-09-10 17:38:42,Conectividade OK via bastion,,
sps-hom-ws02New,10.51.34.14,connected,212,2025-09-10 17:38:42,Conectividade OK via bastion,,
sps-hom-ws01New,10.51.34.13,connected,262,2025-09-10 17:38:42,Conectividade OK via bastion,,
sps-prd-ws02New,10.51.34.45,connected,227,2025-09-10 17:38:42,Conectividade OK via bastion,,
tokenprd02,10.51.31.78,connected,372,2025-09-10 17:38:42,Conectividade OK via bastion,,
ebinvoicehmgapp02,10.51.42.76,connected,155,2025-09-10 17:38:42,Conectividade OK via bastion,,
ebinvoicehmgapp01,10.51.42.75,connected,169,2025-09-10 17:38:42,Conectividade OK via bastion,,
ebinvoiceprddav01_new,10.51.42.109,connected,200,2025-09-10 17:38:42,Conectividade OK via bastion,,
npapptit01,10.51.41.12,connected,282,2025-09-10 17:38:42,Conectividade OK via bastion,,
soawsoprd03,10.51.28.13,connected,1021,2025-09-10 17:38:42,Conectividade OK via bastion,,
wsodssprd01,10.51.28.15,connected,949,2025-09-10 17:38:42,Conectividade OK via bastion,,
web-ui-hom-app01,10.51.48.204,connected,173,2025-09-10 17:38:42,Conectividade OK via bastion,,
ebinvoicehmgdav01,10.51.42.77,connected,258,2025-09-10 17:38:42,Conectividade OK via bastion,,
mysqldb,10.51.42.30,connected,295,2025-09-10 17:38:42,Conectividade OK via bastion,,
soawsoprd02,10.51.28.12,connected,1124,2025-09-10 17:38:42,Conectividade OK via bastion,,
ebinvoicehmgdav02,10.51.42.78,connected,240,2025-09-10 17:38:42,Conectividade OK via bastion,,
mmetlprd01,10.51.51.143,connected,190,2025-09-10 17:38:42,Conectividade OK via bastion,,
frauddbprd01,10.51.51.152,connected,170,2025-09-10 17:38:42,Conectividade OK via bastion,,
portaldb01-portal-prd,10.51.52.21,connected,228,2025-09-10 17:38:43,Conectividade OK via bastion,,
porthx04,10.51.41.54,connected,474,2025-09-10 17:38:43,Conectividade OK via bastion,,
mysqldbhom,10.51.48.125,connected,377,2025-09-10 17:38:43,Conectividade OK via bastion,,
integpx01.network.ctbc,10.51.5.11,connected,368,2025-09-10 17:38:43,Conectividade OK via bastion,,
vEMS-238-2,10.51.5.12,connected,380,2025-09-10 17:38:43,Conectividade OK via bastion,,
lb-portal-prd02,10.51.52.35,connected,218,2025-09-10 17:38:43,Conectividade OK via bastion,,
porthx05,10.51.41.58,connected,559,2025-09-10 17:38:43,Conectividade OK via bastion,,
wsomsghom01,10.51.26.17,connected,1543,2025-09-10 17:38:43,Conectividade OK via bastion,,
app01-portal-prd,10.51.52.30,connected,351,2025-09-10 17:38:43,Conectividade OK via bastion,,
app02-portal-prd,10.51.52.31,connected,344,2025-09-10 17:38:43,Conectividade OK via bastion,,
portal-hom-integrator01,10.51.52.41,connected,258,2025-09-10 17:38:43,Conectividade OK via bastion,,
wsodsshom02,10.51.26.16,connected,1617,2025-09-10 17:38:43,Conectividade OK via bastion,,
dns-privatecloud-prd01,10.51.54.12,connected,189,2025-09-10 17:38:43,Conectividade OK via bastion,,
iac-prd-for02,10.51.54.51,connected,163,2025-09-10 17:38:43,Conectividade OK via bastion,,
ansible-portal-prd01,10.51.52.33,connected,350,2025-09-10 17:38:43,Conectividade OK via bastion,,
iac-prd-for01,10.51.54.50,connected,187,2025-09-10 17:38:43,Conectividade OK via bastion,,
lb-portal-prd01,10.51.52.34,connected,374,2025-09-10 17:38:43,Conectividade OK via bastion,,
ictprd01,10.51.65.10,connected,185,2025-09-10 17:38:43,Conectividade OK via bastion,,
cce-view-prd01,10.51.65.109,connected,198,2025-09-10 17:38:43,Conectividade OK via bastion,,
portal-clientesb2b-frontend-prd01,10.51.52.36,connected,435,2025-09-10 17:38:43,Conectividade OK via bastion,,
imeprd01,10.51.65.11,connected,236,2025-09-10 17:38:43,Conectividade OK via bastion,,
cce-service-prd03,10.51.65.199,connected,194,2025-09-10 17:38:43,Conectividade OK via bastion,,
CCE-ELASTIC-SEARCH-PRD02,10.51.65.209,connected,187,2025-09-10 17:38:43,Conectividade OK via bastion,,
cce-service-prd04,10.51.65.200,connected,211,2025-09-10 17:38:43,Conectividade OK via bastion,,
portal-prd-integrator01,10.51.52.40,connected,450,2025-09-10 17:38:43,Conectividade OK via bastion,,
portal-clientesb2b-frontend-prd02,10.51.52.37,connected,488,2025-09-10 17:38:43,Conectividade OK via bastion,,
icthml01,10.51.65.43,connected,183,2025-09-10 17:38:43,Conectividade OK via bastion,,
dns-privatecloud-prd02,10.51.54.13,connected,366,2025-09-10 17:38:43,Conectividade OK via bastion,,
porthx03,10.51.41.53,connected,897,2025-09-10 17:38:43,Conectividade OK via bastion,,
